color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dirty Grandpa,2016,R,22 Jan 2016,102 min,Comedy,Dan Mazer,John Phillips,"Robert De Niro, Zac Efron, Zoey Deutch","Jason Kelly, the grandson of Dick Kelly, loses his grandmother about two weeks before his wedding to Meredith. He tries to assist his grandfather and console him for his loss, but was rather tricked into a spring break road trip; chasing youth once again. with the help of Shadia and Lenore, the two men go on an adventure they'll never forget.",English,"United States, United Kingdom",2 wins & 11 nominations,https://m.media-amazon.com/images/M/MV5BMzk0NzkyNDk2M15BMl5BanBnXkFtZTgwNDczOTU3NzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '10%'}, {'Source': 'Metacritic', 'Value': '21/100'}]",21,5.9,"126,835",tt1860213,movie,17 May 2016,"$35,593,113",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Doctor Zhivago,1965,PG-13,31 Dec 1965,197 min,"Drama, Romance, War",David Lean,"Boris Pasternak, Robert Bolt","Omar Sharif, Julie Christie, Geraldine Chaplin","During the Russian Revolution, Dr. Yuri Zhivago (Omar Sharif) is a young doctor who has been raised by his aunt and uncle following his father's suicide. Yuri falls in love with beautiful Lara Guishar (Julie Christie), who has been having an affair with her mother's lover, Victor Komarovsky (Rod Steiger), an unscrupulous businessman. Yuri, however, ends up marrying his cousin, Tonya (Geraldine Chaplin). But when he and Lara meet again years later, the spark of love reignites.","English, Russian, French","Italy, United Kingdom, United States",Won 5 Oscars. 21 wins & 13 nominations total,https://m.media-amazon.com/images/M/MV5BNzdmZTk4MTktZmExNi00OWEwLTgxZDctNTE4NWMwNjc1Nzg2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,7.9,"78,825",tt0059113,movie,06 Nov 2001,"$111,721,910",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trash,2014,R,09 Oct 2015,114 min,"Adventure, Crime, Drama","Stephen Daldry, Christian Duurvoort","Andy Mulligan, Felipe Braga, Richard Curtis","Rickson Tevez, Gabriel Weinstein, Martin Sheen","When two trash-picking boys from Rio's slums find a wallet in amongst the daily detritus of their local dump, little do they imagine that their lives are about to change forever. But when the local police show up, offering a handsome reward for the wallet's return, the boys, Rafael and Gardo, realize that what they've found must be important.","Portuguese, English","United Kingdom, Brazil, Germany",Nominated for 1 BAFTA Award2 wins & 10 nominations total,https://m.media-amazon.com/images/M/MV5BMTEyNDY2Njc1NzheQTJeQWpwZ15BbWU4MDc1NzY2NjYx._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,7.1,"22,255",tt1921149,movie,09 Oct 2015,"$17,484",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,High School Musical 3: Senior Year,2008,G,24 Oct 2008,112 min,"Comedy, Drama, Family",Kenny Ortega,Peter Barsocchini,"Zac Efron, Vanessa Hudgens, Ashley Tisdale","Troy and the gang of East High School are going through their senior year, facing graduating and going their separate ways. Coming to terms with the reality of it all, Troy wants to attend the nearby University of Albuquerque next year on a basketball scholarship, but Gabriella wants to attend Stanford University in California. Meanwhile, Sharpay, the school's shallow and spoiled rich girl, plots to go all out planning the school's final musical show with the idea to add music to her hopes and fears about the future. While Sharpay takes an up-and-coming British exchange student under her wing, her flamboyant fraternal twin brother, Ryan, has his sights set on something different after school. In addition, Troy's best friend and basketball teammate Chad, and Garbiella's best friend Taylor, all have their sights set on their plans after high school and come to terms with the reality of the real world.",English,United States,8 wins & 9 nominations,https://m.media-amazon.com/images/M/MV5BNDE1NjU2NTMyNV5BMl5BanBnXkFtZTcwMTg3NDA3MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,4.9,"64,463",tt0962726,movie,21 Oct 2008,"$90,559,416",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Fighter,2010,R,17 Dec 2010,116 min,"Action, Biography, Drama",David O. Russell,"Scott Silver, Paul Tamasy, Eric Johnson","Mark Wahlberg, Christian Bale, Amy Adams","The Fighter is a drama about boxer ""Irish"" Micky Ward's unlikely road to the world light welterweight title. His Rocky-like rise was shepherded by half-brother Dicky, a boxer-turned-trainer on the verge of being KO'd by drugs and crime.",English,United States,Won 2 Oscars. 74 wins & 123 nominations total,https://m.media-amazon.com/images/M/MV5BMTM0ODk3MjM1MV5BMl5BanBnXkFtZTcwNzc1MDIwNA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,7.8,"373,883",tt0964517,movie,15 Mar 2011,"$93,617,009",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jackass Number Two,2006,R,22 Sep 2006,92 min,"Documentary, Action, Comedy",Jeff Tremaine,"Jeff Tremaine, Johnny Knoxville, Bam Margera","Johnny Knoxville, Steve-O, Chris Pontius","Chris Pontius, Johnny Knoxville, Steve-O, Bam Margera, and the whole crew return to the screen to raise the stakes higher than ever before.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BNzgzNDYyOTcxNl5BMl5BanBnXkFtZTcwODczNzUzMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,7.0,"77,583",tt0493430,movie,06 Dec 2005,"$72,778,712",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,My Cousin Vinny,1992,R,13 Mar 1992,120 min,"Comedy, Crime",Jonathan Lynn,Dale Launer,"Joe Pesci, Marisa Tomei, Ralph Macchio","Bill Gambini and Stanley Rothenstein are two friends from New York University who just received scholarships to UCLA. They decide to drive through the South. Once they arrive in Alabama, they stop at a local convenience store to pick up a few snacks. But, no sooner than they leave the store, they are arrested. They had thought that they were arrested for shoplifting, but they were arrested for murder and robbery. Worse, they are facing execution for this crime. Bill and Stan do not have enough money for a lawyer, so the good news is that Bill has a lawyer in his family, his cousin, Vincent Laguardia Gambini. The bad news is that Vinny is an inexperienced lawyer who has not been at a trial. So, Vinny has to defend his clients and battle an uncompromising judge, some tough locals, and even his fiancée, Mona Lisa Vito, who just does not know when to shut up, to prove his clients' innocence. But he will soon realize that he is going to need help.",English,United States,Won 1 Oscar. 5 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BMTQxNDYzMTg1M15BMl5BanBnXkFtZTgwNzk4MDgxMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,7.6,"129,124",tt0104952,movie,30 Jan 2007,"$52,929,168",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,If I Stay,2014,PG-13,22 Aug 2014,107 min,"Drama, Fantasy, Music",R.J. Cutler,"Shauna Cross, Gayle Forman","Chloë Grace Moretz, Mireille Enos, Jamie Blackley","Mia Hall thought the hardest decision she would ever face would be whether to pursue her musical dreams at Juilliard or follow a different path to be with the love of her life, Adam. But what should have been a carefree family drive changes everything in an instant, and now her own life hangs in the balance. Caught between life and death for one revealing day, Mia has only one decision left, which will not only decide her future but her ultimate fate.",English,United States,3 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BOWVlMDFjMzQtMzllOS00Njg3LTg4OWQtZTU1MmNkNzFkNDE1XkEyXkFqcGdeQXVyNTc3MjUzNTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,6.7,"125,037",tt1355630,movie,18 Nov 2014,"$50,474,843",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drive Hard,2014,Not Rated,03 Oct 2014,92 min,"Action, Comedy, Crime",Brian Trenchard-Smith,"Chad Law, Evan Law, Brigitte Jean Allen","John Cusack, Thomas Jane, Zoe Ventoura",A former race car driver turned driver's training instructor (Jane) is abducted by a mysterious thief (Cusack) and forced to be the wheel-man for a crime that puts both in the sights of the cops and the mob and leads them all on a chase across Australia's Gold Coast.,English,Canada,N/A,https://m.media-amazon.com/images/M/MV5BMTczMjc0ODQwNV5BMl5BanBnXkFtZTgwNzAzODU0MjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '29/100'}]",29,4.4,"4,700",tt2968804,movie,17 Jun 2014,N/A,N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Major League,1989,R,07 Apr 1989,107 min,"Comedy, Sport",David S. Ward,David S. Ward,"Tom Berenger, Charlie Sheen, Corbin Bernsen","Rachel Phelps is the new owner of the Cleveland Indians baseball team. However, her plans for the team are rather nefarious. She wants to move the team to Miami for the warmer climate and a new stadium. To justify the move, the team has to lose, and lose badly. So she assembles the worst possible team she can. Among these are a past-his-prime catcher with bad knees, a shrewd but past-his-prime pitcher, a young tearaway pitcher (and felon) with a 100 mph fastball but absolutely no control, a third baseman who is too wealthy and precious to dive, a voodoo-loving slugger who can't hit a curve ball and an energetic-but-naive lead off hitter and base-stealer who can't keep the ball on the ground. Against the odds, and after the inevitable initial failures, they iron out some of their faults and start to win, much to Ms Phelps' consternation.","English, Spanish, Japanese",United States,1 nomination,https://m.media-amazon.com/images/M/MV5BNzM5MWViNTMtMDQ5Ni00M2M0LTg1OTktY2I3YTJkODVkNTBkXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,7.2,"71,927",tt0097815,movie,24 Sep 2002,"$49,797,148",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Trinian's,2007,PG-13,21 Dec 2007,97 min,"Comedy, Family","Oliver Parker, Barnaby Thompson","Piers Ashworth, Jamie Minoprio, Nick Moorcroft","Talulah Riley, Rupert Everett, Gemma Arterton",St Trinians proudly continues to represent the unacceptable face of British education. When the new Minister of Education announces he will personally sort the place out he doesn't realise either the enormity of the task or that the headmistress is an old flame. The school is anyway threatened with closure by their bank; with the staff clearly a waste of space the girls realise the responsibility to save the day falls on them. Perhaps ripping off the girl with the pearl earring (a painting by Johannes Vermeer) might be the way out?,English,United Kingdom,5 nominations,https://m.media-amazon.com/images/M/MV5BMTg5MjIwMzgwNF5BMl5BanBnXkFtZTcwOTg3NzI3Mg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,5.8,"22,986",tt0964587,movie,26 Jan 2010,N/A,N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phone Booth,2002,R,04 Apr 2003,81 min,"Crime, Thriller",Joel Schumacher,Larry Cohen,"Colin Farrell, Kiefer Sutherland, Forest Whitaker","Stu Shepard is a fast talking and wise cracking New York City publicist who gets out of trouble and lies with his clever charm, connections, and charisma. Stu's greatest lie is to his wife Kelly, who he is cheating on with his girlfriend, Pam. Upon answering a call in a phone booth in belief it is Pam, Stu is on the line with a dangerous yet intelligent psychopath with a sniper rifle. When realizing it is not a joke, Stu is placed in a powerful mind game of wits and corruption. The New York City Police eventually arrive thereafter and demand Stu comes out of the phone booth- but how can he when if he hangs up or leaves the booth he will die?","English, Swahili",United States,1 win & 8 nominations,https://m.media-amazon.com/images/M/MV5BMTcxNDQ5MzAyOV5BMl5BanBnXkFtZTYwMjkxMTU3._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,7.1,"273,912",tt0183649,movie,14 Oct 2003,"$46,566,212",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,A Walk to Remember,2002,PG,25 Jan 2002,101 min,"Drama, Romance",Adam Shankman,"Nicholas Sparks, Karen Janszen","Mandy Moore, Shane West, Peter Coyote","In North Carolina especially in Beaufort a prank on a guy goes wrong and puts the student in the clinic. Carter, a famous student with no plans for the future, is held responsible and forced to join in after-school community service activities as consequence, which include starring as the lead in the play. And participating in these activities is Jamie Sullivan, the reverend's daughter who has great ambitions and nothing in common with Landon. When Landon decides he wants to take his activities seriously, he asks Jamie for help and begins to spend most of his time with her. But he starts to like her, that he did not expect to do. They relationship, much to the chagrin of Landon's old popular friends and Jamie's strict reverend father. But when a heart-breaking secret becomes known that puts their relationship to the test, it is then that Landon and Jamie realize the true meaning of love and fate.",English,United States,4 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BMzU3NTYxM2MtNjViMS00YmNlLWEwM2MtYWI2MzgzNTkxODFjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",35,7.3,"214,275",tt0281358,movie,09 Jul 2002,"$41,281,092",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dead Man Walking,1995,R,02 Feb 1996,122 min,"Crime, Drama",Tim Robbins,"Helen Prejean, Tim Robbins","Susan Sarandon, Sean Penn, Robert Prosky","A convicted murderer on Death Row and the nun who befriends him. Through the portrayal of finely drawn characters and their interactions as the days, hours, and minutes tick down to the condemned man's execution, powerful emotions are unleashed. While Matthew Poncelet and Sister Prejean desperately try to gain a stay of execution from the governor or the courts, scenes are intercut from the brutal crime, gradually revealing the truth about the events that transpired. In addition to her temporal help, the nun also tries to reach out spiritually and assist as a guide to salvation.",English,"United Kingdom, United States",Won 1 Oscar. 23 wins & 24 nominations total,https://m.media-amazon.com/images/M/MV5BMTM3NzA1MjM2N15BMl5BanBnXkFtZTcwMzY3MTMzNA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,7.5,"97,260",tt0112818,movie,13 Jun 2006,"$39,363,635",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruel Intentions,1999,R,05 Mar 1999,97 min,"Drama, Romance",Roger Kumble,"Choderlos de Laclos, Roger Kumble","Sarah Michelle Gellar, Ryan Phillippe, Reese Witherspoon","Kathryn Merteuil and Sebastian Valmont are seductive, manipulative step-siblings who get what they want when they want it. Kathryn makes a bet with Sebastian: Sebastian must bed Annette, daughter of the headmaster at their school, before the end of summer break. Annette has stated that she would wait until love and marriage to sleep with a man. If Kathryn wins, she gets Sebastian's vintage 1959 Jaguar Roadster. If Sebastian wins, he gets Kathryn, the only girl he knows he'll never have. Also in play is Cecile, a naïve girl whose mother had enlisted Kathryn to help her fit in at her new school. However, Kathryn (with Sebastian's help) plans to ruin Cecile's reputation as revenge on Kat's ex-boyfriend, who left her for Cecile.","English, Vietnamese, French",United States,8 wins & 14 nominations,https://m.media-amazon.com/images/M/MV5BMjMxNjM5OTQ2M15BMl5BanBnXkFtZTgwNjUxNzYxMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,6.8,"195,569",tt0139134,movie,03 Aug 1999,"$38,773,785",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saw VI,2009,R,23 Oct 2009,90 min,"Horror, Mystery, Thriller",Kevin Greutert,"Patrick Melton, Marcus Dunstan","Tobin Bell, Costas Mandylor, Mark Rolston","Special Agent Strahm is dead, and Detective Hoffman has emerged as the unchallenged successor to Jigsaw's legacy. However, when the FBI draws closer to Hoffman, he is forced to set a game into motion, and Jigsaw's grand scheme is finally understood.",English,"Canada, United States, Australia",2 nominations,https://m.media-amazon.com/images/M/MV5BMTMyNTM5MDcyOV5BMl5BanBnXkFtZTcwMzkzMzY4Mg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30,6.0,"115,237",tt1233227,movie,26 Jan 2010,"$27,693,292",N/A,N/A,True,
